120
67	49	37	71	54	39	27	56	28	72	0	71	66	2	2	27	49	49	62	28	8	4	74	29	66	36	80	2	51	19	22	98	23	85	69	61	83	79	29	80	21	45	62	43	69	8	15	13	31	10	2	23	59	29	19	5	71	38	80	42	28	75	16	11	43	15	19	9	24	28	97	75	72	68	58	12	44	84	6	7	66	26	32	76	100	51	80	71	18	9	81	11	27	41	12	22	51	59	59	47	71	88	13	60	77	21	95	87	50	38	2	18	9	26	93	94	10	57	61	12	
47	95	65	84	80	83	76	82	32	62	71	0	43	1	95	29	6	69	47	16	55	79	31	77	15	73	73	41	45	99	68	71	76	67	16	69	93	68	97	3	30	79	82	55	95	58	38	77	52	59	74	49	80	70	13	55	80	6	93	30	31	33	10	21	72	9	80	86	61	13	88	55	63	1	86	97	33	65	94	27	45	96	40	84	25	87	86	28	83	95	40	80	99	89	93	20	48	57	81	1	69	53	17	60	73	23	35	81	61	28	50	38	26	42	72	26	98	24	70	33	
57	56	81	96	47	33	22	43	4	8	66	43	0	66	96	3	19	26	26	89	41	80	83	57	59	17	45	37	83	52	25	75	85	28	96	31	63	34	14	85	54	59	4	85	34	40	18	91	14	66	72	74	48	66	44	34	40	50	79	72	82	21	71	75	33	61	46	65	9	34	41	80	21	73	83	54	14	2	11	29	74	86	87	59	28	4	42	57	67	59	77	78	5	95	73	91	54	64	84	16	77	84	1	49	19	87	49	6	49	18	48	100	82	31	95	30	26	50	99	58	
86	66	55	6	77	97	86	43	73	80	2	1	66	0	5	12	94	19	24	19	28	94	16	58	88	52	23	6	24	96	15	58	22	5	9	43	81	71	27	55	56	1	9	54	49	21	89	54	81	95	34	27	10	14	62	66	97	76	62	83	85	53	17	20	23	83	83	97	47	61	73	61	58	96	6	66	46	49	32	75	92	5	19	57	12	29	77	64	50	94	31	60	43	63	74	56	34	12	86	61	92	11	91	25	58	41	33	94	21	4	85	14	10	54	92	69	11	40	52	37	
42	49	91	32	71	19	3	100	4	93	2	95	96	5	0	21	16	93	8	40	32	42	19	8	64	23	10	86	49	25	72	10	31	29	40	58	60	41	16	87	86	21	49	29	35	20	12	77	23	33	27	67	78	48	51	94	14	93	12	75	87	97	37	67	61	26	34	52	82	68	39	70	45	61	83	8	18	84	97	58	30	62	14	96	74	65	95	6	11	78	68	57	25	28	100	82	68	45	71	21	86	5	22	9	10	97	19	67	84	61	12	64	23	45	92	15	47	68	79	26	
76	93	39	67	61	53	22	35	23	10	27	29	3	12	21	0	35	58	69	47	82	57	18	5	88	2	4	60	11	33	78	83	67	100	27	45	11	3	86	95	92	9	45	60	47	78	8	68	6	2	3	36	63	53	94	22	97	96	16	45	79	7	2	73	2	35	9	28	65	37	94	19	95	35	85	87	4	19	29	42	80	34	86	6	96	35	8	48	2	24	15	72	32	24	62	21	72	53	64	51	31	32	57	68	93	63	89	28	39	90	2	26	48	37	95	48	57	89	21	62	
88	4	72	78	71	64	72	82	65	13	49	6	19	94	16	35	0	21	1	9	18	35	19	10	72	5	35	49	66	48	63	6	7	53	20	24	35	24	64	67	66	71	84	38	38	14	79	36	50	100	4	63	73	36	37	39	2	96	81	83	5	42	15	49	30	42	95	23	8	19	56	73	1	17	70	77	100	50	42	65	87	28	65	72	78	39	61	56	56	15	18	46	52	23	43	42	2	99	99	76	95	36	87	48	75	50	20	78	74	70	54	73	53	93	7	92	57	63	16	41	
21	77	61	97	15	93	64	82	99	99	49	69	26	19	93	58	21	0	36	60	95	82	3	25	12	50	84	98	33	37	61	74	52	30	92	78	78	28	16	67	66	94	92	54	42	8	15	53	2	27	51	72	51	28	38	62	26	84	2	17	56	22	52	18	20	5	60	72	11	79	30	82	71	47	48	77	75	99	74	37	90	17	74	95	87	15	90	74	32	64	82	100	85	5	98	72	34	68	15	46	47	44	5	50	100	57	61	56	2	37	36	63	29	31	76	41	54	4	65	87	
67	23	41	46	2	75	49	57	45	100	62	47	26	24	8	69	1	36	0	14	59	82	37	92	60	41	64	79	92	97	10	35	30	7	86	62	66	39	96	74	27	87	67	38	66	56	89	1	49	60	7	2	12	60	11	76	19	11	2	79	63	6	85	19	74	57	93	69	89	58	69	68	32	61	1	78	93	88	29	63	100	84	68	25	15	39	45	89	76	47	53	97	79	78	86	26	38	88	96	8	22	87	83	84	40	77	40	20	100	71	11	33	37	95	52	30	32	39	100	80	
20	78	28	86	95	31	27	99	9	30	28	16	89	19	40	47	9	60	14	0	53	76	98	74	80	82	75	49	48	82	39	7	6	32	81	77	76	99	13	37	84	37	64	63	62	67	28	94	80	15	40	49	1	72	45	89	84	48	74	32	92	73	50	4	92	30	81	63	83	42	32	49	19	21	80	60	77	54	87	44	15	53	97	23	65	22	82	63	25	42	49	78	48	72	13	72	76	50	65	15	73	4	33	43	28	85	22	89	45	98	39	6	3	40	6	87	52	34	53	87	
97	45	66	23	27	82	4	55	7	50	8	55	41	28	32	82	18	95	59	53	0	11	62	98	15	94	42	95	98	67	58	86	29	50	96	68	52	40	96	28	41	91	86	46	52	94	24	40	49	62	92	22	34	28	6	21	28	69	65	89	3	84	24	3	56	79	82	76	15	65	15	32	61	98	85	89	28	79	90	76	72	59	68	4	76	10	32	60	93	38	32	3	22	55	46	78	9	87	70	86	9	58	68	43	89	78	49	40	83	26	20	24	80	36	78	4	64	1	6	89	
8	99	52	24	59	82	30	76	20	88	4	79	80	94	42	57	35	82	82	76	11	0	73	28	55	97	89	61	22	5	19	63	56	42	89	19	52	37	16	76	13	51	43	52	27	32	87	76	26	78	18	19	51	54	29	27	90	55	20	17	83	86	47	90	13	44	80	57	91	93	94	59	25	65	76	16	59	54	26	28	93	66	8	2	27	1	4	51	81	44	100	91	25	23	9	12	99	80	86	63	46	97	68	91	53	12	22	23	29	8	95	99	77	99	99	57	57	83	71	49	
88	32	81	79	70	84	17	9	58	97	74	31	83	16	19	18	19	3	37	98	62	73	0	84	53	25	60	44	88	44	69	87	17	46	2	71	31	38	64	9	38	28	19	47	56	46	61	59	27	42	77	35	87	58	24	71	23	94	11	32	59	80	30	66	53	8	20	91	88	91	35	25	44	14	34	22	56	19	78	72	16	51	93	48	71	84	13	62	15	16	76	85	15	74	54	74	30	97	7	95	92	12	83	46	86	45	72	67	73	81	11	90	23	22	53	16	29	93	75	29	
30	70	46	6	56	81	32	36	47	80	29	77	57	58	8	5	10	25	92	74	98	28	84	0	76	74	35	91	3	70	69	97	13	77	31	70	39	36	52	34	3	89	83	21	6	88	47	79	56	20	45	96	58	50	38	25	9	25	41	78	44	3	24	37	53	83	70	35	60	60	47	98	57	89	29	91	61	89	2	45	74	89	74	38	58	15	18	84	65	65	97	2	58	34	34	48	56	28	18	44	93	4	35	99	94	30	17	83	44	88	20	50	95	76	51	27	33	67	64	55	
79	64	84	38	39	93	61	8	69	25	66	15	59	88	64	88	72	12	60	80	15	55	53	76	0	17	65	47	83	4	11	39	93	12	64	42	80	40	11	77	11	47	35	64	4	64	80	74	1	17	69	69	15	22	47	51	7	29	69	16	46	12	9	12	23	66	50	55	59	10	81	95	24	4	37	65	22	1	18	32	22	29	98	62	19	3	51	15	87	77	31	71	73	76	24	79	4	82	18	52	33	47	8	39	12	5	75	28	9	39	45	20	16	71	100	80	17	54	29	21	
96	64	16	24	53	41	85	41	19	67	36	73	17	52	23	2	5	50	41	82	94	97	25	74	17	0	58	29	76	25	54	1	81	39	15	76	9	33	13	66	37	56	65	73	30	6	65	61	62	64	77	71	54	15	95	56	64	28	2	4	39	36	71	55	92	73	52	52	39	82	50	85	11	19	50	58	22	61	58	93	60	47	4	72	10	37	95	65	86	24	46	75	93	6	42	14	24	35	27	33	95	24	53	90	23	31	23	90	10	4	88	25	20	50	85	80	92	28	99	100	
43	56	29	17	28	37	41	69	7	25	80	73	45	23	10	4	35	84	64	75	42	89	60	35	65	58	0	56	25	33	66	53	18	49	22	74	32	100	97	74	98	3	6	64	52	51	22	99	84	87	86	82	79	89	9	69	16	81	55	21	76	25	25	41	29	10	22	25	5	15	38	11	53	8	25	76	43	20	25	28	3	87	76	9	5	66	68	13	71	55	56	58	80	97	16	85	10	68	35	18	52	97	72	83	15	12	78	27	23	29	25	50	36	85	26	22	25	81	49	71	
34	96	50	100	19	34	85	71	78	4	2	41	37	6	86	60	49	98	79	49	95	61	44	91	47	29	56	0	43	28	4	26	74	73	22	90	9	71	45	21	35	20	37	42	91	24	31	47	72	26	68	52	35	7	46	96	29	18	63	64	95	8	99	50	49	61	84	100	87	30	76	21	78	73	88	79	98	50	54	81	98	11	84	67	69	50	6	68	40	42	43	87	100	35	45	73	97	82	27	98	15	91	20	98	96	29	32	26	30	31	52	71	74	29	23	67	13	43	19	97	
81	44	86	55	78	52	31	39	52	26	51	45	83	24	49	11	66	33	92	48	98	22	88	3	83	76	25	43	0	38	63	78	45	73	49	49	32	2	74	92	45	9	97	40	26	37	42	98	57	94	72	69	49	31	10	57	95	23	40	65	32	68	47	34	46	10	86	24	87	45	90	46	4	29	89	1	30	41	50	70	49	42	44	49	3	61	99	12	71	100	3	27	13	65	68	72	5	19	86	83	53	97	34	72	16	48	73	7	65	76	3	80	93	2	82	7	44	89	88	62	
43	32	50	70	3	43	32	61	47	83	19	99	52	96	25	33	48	37	97	82	67	5	44	70	4	25	33	28	38	0	24	87	55	95	71	65	56	35	50	53	49	8	39	62	59	41	29	85	58	94	4	39	71	83	15	51	24	97	76	94	90	41	54	40	51	23	94	93	85	25	10	39	80	19	76	5	27	42	62	1	48	6	82	90	37	21	51	73	37	5	92	56	59	63	1	96	81	72	28	72	13	88	93	21	9	74	53	49	60	87	11	34	15	19	57	47	32	88	10	98	
68	68	68	68	64	14	92	36	68	65	22	68	25	15	72	78	63	61	10	39	58	19	69	69	11	54	66	4	63	24	0	53	92	44	48	5	65	79	65	64	38	74	54	15	29	42	52	5	99	49	82	52	4	46	38	64	48	9	24	6	97	75	36	72	81	71	37	83	2	15	6	88	21	27	15	79	8	14	95	33	23	1	85	53	77	40	77	61	78	43	32	22	15	4	38	26	42	74	83	32	88	67	20	37	56	37	96	77	33	69	26	55	46	5	33	58	41	80	89	76	
59	75	32	15	73	67	47	66	95	69	98	71	75	58	10	83	6	74	35	7	86	63	87	97	39	1	53	26	78	87	53	0	97	23	40	92	64	94	73	43	5	8	79	6	81	43	21	95	49	76	100	97	67	74	34	37	36	8	66	78	53	87	96	75	61	68	83	80	83	83	80	55	76	86	76	8	98	53	68	46	10	13	56	7	95	37	82	5	33	23	49	43	21	96	62	92	97	87	17	94	31	19	15	22	61	47	86	90	43	46	98	38	16	36	87	59	86	75	14	21	
55	26	8	79	28	84	54	78	95	23	23	76	85	22	31	67	7	52	30	6	29	56	17	13	93	81	18	74	45	55	92	97	0	44	13	9	28	41	9	61	58	71	51	34	94	21	86	78	72	36	16	86	19	4	84	57	87	83	24	13	21	94	80	87	80	82	3	34	93	29	74	47	37	13	49	83	25	53	79	78	97	83	49	42	81	20	99	39	38	62	13	14	9	31	47	32	6	27	72	8	10	84	76	19	24	96	65	75	41	46	98	6	58	85	17	89	39	57	99	48	
43	19	89	3	12	91	97	34	58	73	85	67	28	5	29	100	53	30	7	32	50	42	46	77	12	39	49	73	73	95	44	23	44	0	5	75	33	67	56	59	81	29	90	99	93	76	39	31	11	54	49	56	70	51	15	6	52	94	41	93	57	84	42	93	63	66	98	80	33	75	8	92	93	31	90	86	25	45	16	43	46	7	39	4	28	9	72	23	89	23	40	64	24	13	52	97	47	87	59	70	24	2	31	99	4	8	93	76	57	84	97	13	22	10	86	22	29	47	14	78	
92	3	87	81	1	53	26	13	52	95	69	16	96	9	40	27	20	92	86	81	96	89	2	31	64	15	22	22	49	71	48	40	13	5	0	32	12	73	90	99	27	82	57	80	51	34	77	72	9	99	36	5	39	91	64	97	51	87	24	22	39	50	88	82	89	95	35	46	65	66	35	21	34	28	12	30	40	29	100	33	83	46	11	33	45	1	83	44	77	36	43	3	87	55	55	90	85	17	46	66	63	33	62	19	7	67	92	8	48	18	45	20	8	42	20	60	32	77	29	91	
65	23	35	30	77	22	66	74	21	49	61	69	31	43	58	45	24	78	62	77	68	19	71	70	42	76	74	90	49	65	5	92	9	75	32	0	75	81	89	61	85	58	47	79	17	66	14	5	93	64	40	44	45	57	75	99	83	76	50	41	93	53	6	1	43	36	10	85	95	71	3	67	14	13	20	65	60	40	65	46	27	42	42	9	76	8	62	26	95	70	92	55	13	82	43	45	38	30	29	31	12	72	45	33	60	9	37	89	83	57	9	86	78	51	42	82	89	74	73	22	
90	32	36	39	21	75	87	93	29	3	83	93	63	81	60	11	35	78	66	76	52	52	31	39	80	9	32	9	32	56	65	64	28	33	12	75	0	14	74	19	83	32	20	13	55	86	76	64	60	94	34	63	13	29	67	96	82	17	80	43	21	4	39	16	50	35	65	16	26	47	59	11	100	15	9	25	36	2	20	93	25	42	20	21	96	1	5	63	34	22	57	51	26	44	54	82	66	26	67	46	83	47	57	24	75	16	68	6	63	78	12	33	38	46	9	6	53	62	41	43	
54	96	37	89	9	54	66	82	55	9	79	68	34	71	41	3	24	28	39	99	40	37	38	36	40	33	100	71	2	35	79	94	41	67	73	81	14	0	90	19	52	36	49	43	44	54	1	3	86	81	17	9	36	9	32	22	69	38	57	19	62	4	30	97	63	23	21	86	25	43	52	54	41	24	12	63	21	21	84	33	73	83	19	9	64	63	18	10	96	51	74	72	20	25	61	8	29	32	51	21	7	9	16	42	52	21	45	75	29	8	71	80	32	5	58	67	74	78	73	58	
84	29	60	22	95	15	57	52	74	48	29	97	14	27	16	86	64	16	96	13	96	16	64	52	11	13	97	45	74	50	65	73	9	56	90	89	74	90	0	21	34	81	65	93	58	17	25	63	13	97	21	2	51	98	84	29	92	48	27	80	4	73	69	47	18	45	48	60	22	94	65	25	91	19	3	92	97	99	51	9	62	87	28	57	23	40	50	28	53	34	48	82	76	22	18	50	84	61	27	55	26	1	63	42	82	35	1	27	39	42	55	91	98	94	21	18	7	9	99	94	
90	39	85	36	63	95	37	17	2	12	80	3	85	55	87	95	67	67	74	37	28	76	9	34	77	66	74	21	92	53	64	43	61	59	99	61	19	19	21	0	72	18	9	12	90	15	78	57	45	29	92	87	32	5	45	21	87	81	23	73	52	32	32	17	26	26	61	64	95	59	87	13	72	29	95	76	16	32	54	100	67	82	44	85	78	7	98	26	37	23	5	34	75	13	70	75	39	70	87	39	13	39	67	26	94	95	64	48	24	48	52	59	100	24	58	7	77	34	35	70	
41	79	61	68	62	11	27	40	54	53	21	30	54	56	86	92	66	66	27	84	41	13	38	3	11	37	98	35	45	49	38	5	58	81	27	85	83	52	34	72	0	17	27	68	86	82	90	53	69	46	15	79	51	23	84	50	86	2	59	94	98	59	60	3	62	48	34	22	15	77	67	34	15	67	37	71	97	83	55	98	19	78	96	1	12	59	58	44	63	76	98	69	100	64	23	35	21	37	96	5	100	26	14	33	7	43	38	91	7	59	23	8	30	54	18	90	26	87	79	50	
3	47	7	93	51	32	93	17	93	39	45	79	59	1	21	9	71	94	87	37	91	51	28	89	47	56	3	20	9	8	74	8	71	29	82	58	32	36	81	18	17	0	11	52	67	15	20	25	18	1	65	9	7	82	49	11	38	31	73	25	86	11	16	26	3	87	52	9	61	65	69	48	57	99	97	50	63	10	64	24	45	20	68	30	99	13	56	25	96	89	84	76	48	95	29	72	94	32	18	100	80	87	14	81	56	15	4	45	85	37	63	82	99	100	88	82	79	63	40	92	
46	52	11	99	60	94	33	44	36	60	62	82	4	9	49	45	84	92	67	64	86	43	19	83	35	65	6	37	97	39	54	79	51	90	57	47	20	49	65	9	27	11	0	63	62	38	81	93	51	44	53	17	2	13	71	3	62	95	100	37	19	98	30	10	29	21	27	96	50	99	34	32	47	89	76	12	2	70	44	4	32	94	28	19	17	100	54	99	44	85	51	12	58	94	21	54	93	34	51	14	69	59	9	78	53	55	77	34	86	40	89	66	69	80	94	69	58	26	29	12	
28	92	36	28	95	13	83	74	37	17	43	55	85	54	29	60	38	54	38	63	46	52	47	21	64	73	64	42	40	62	15	6	34	99	80	79	13	43	93	12	68	52	63	0	61	85	87	88	8	56	50	76	49	34	54	14	85	71	85	80	17	26	63	14	89	16	60	6	38	96	51	63	100	57	31	57	87	65	60	25	5	96	37	73	29	17	99	23	91	90	24	42	88	50	73	91	43	54	53	61	60	40	99	16	15	68	53	59	44	23	62	13	18	10	57	48	10	15	27	51	
63	84	21	69	79	51	6	73	91	38	69	95	34	49	35	47	38	42	66	62	52	27	56	6	4	30	52	91	26	59	29	81	94	93	51	17	55	44	58	90	86	67	62	61	0	2	86	7	77	89	11	84	34	80	90	83	39	66	42	78	72	4	22	35	50	60	94	21	25	38	74	35	82	79	88	78	70	34	78	38	69	25	25	40	95	25	76	55	87	32	28	63	97	58	61	5	1	45	41	64	100	22	16	51	62	69	96	28	41	60	66	5	9	74	40	57	89	61	44	25	
39	51	56	6	65	64	74	43	9	90	8	58	40	21	20	78	14	8	56	67	94	32	46	88	64	6	51	24	37	41	42	43	21	76	34	66	86	54	17	15	82	15	38	85	2	0	97	83	25	99	80	1	12	15	24	53	62	60	92	84	44	37	13	90	31	57	83	50	34	84	98	66	68	87	21	73	46	69	34	49	93	2	36	49	83	96	8	15	20	13	53	39	15	81	39	33	22	48	6	2	14	34	76	37	90	49	82	31	15	14	34	45	88	88	67	47	62	5	45	8	
51	37	55	93	76	70	16	83	45	27	15	38	18	89	12	8	79	15	89	28	24	87	61	47	80	65	22	31	42	29	52	21	86	39	77	14	76	1	25	78	90	20	81	87	86	97	0	43	27	88	56	35	86	11	95	55	55	7	76	54	72	58	2	48	68	25	9	61	46	45	56	1	81	37	2	22	83	70	87	59	46	61	5	93	46	13	58	24	32	45	23	50	98	64	89	88	8	25	39	17	31	81	52	22	68	99	15	85	23	24	52	60	81	59	81	94	71	2	9	79	
20	100	3	16	41	51	99	55	62	88	13	77	91	54	77	68	36	53	1	94	40	76	59	79	74	61	99	47	98	85	5	95	78	31	72	5	64	3	63	57	53	25	93	88	7	83	43	0	40	33	27	82	68	23	2	84	29	51	11	96	90	73	44	39	47	61	80	88	8	58	79	6	49	27	8	24	94	74	84	46	6	78	64	79	54	39	94	46	35	23	15	56	99	87	57	38	12	90	59	83	5	61	25	53	70	100	71	21	98	100	95	43	64	42	39	83	51	55	55	80	
80	67	95	81	90	16	64	52	86	6	31	52	14	81	23	6	50	2	49	80	49	26	27	56	1	62	84	72	57	58	99	49	72	11	9	93	60	86	13	45	69	18	51	8	77	25	27	40	0	61	24	35	11	53	95	25	72	64	42	100	71	33	29	57	93	64	39	85	100	57	57	67	88	80	9	19	87	72	20	96	92	81	90	13	16	66	83	62	93	74	71	85	38	33	1	88	14	55	59	22	28	93	33	4	100	95	24	64	68	85	61	66	21	37	18	55	82	40	36	28	
50	88	13	34	11	9	57	20	94	99	10	59	66	95	33	2	100	27	60	15	62	78	42	20	17	64	87	26	94	94	49	76	36	54	99	64	94	81	97	29	46	1	44	56	89	99	88	33	61	0	17	48	43	56	14	33	53	40	37	74	69	54	55	19	83	16	95	49	55	31	80	42	75	27	3	78	60	28	31	60	21	22	97	28	90	85	49	77	74	15	16	83	65	46	80	63	43	65	89	54	25	71	97	51	1	22	10	83	60	29	38	2	3	28	11	96	65	98	41	33	
22	67	59	93	98	52	86	50	57	49	2	74	72	34	27	3	4	51	7	40	92	18	77	45	69	77	86	68	72	4	82	100	16	49	36	40	34	17	21	92	15	65	53	50	11	80	56	27	24	17	0	88	61	69	52	70	89	83	77	54	86	30	90	19	60	10	35	88	68	42	42	16	81	55	58	97	38	9	65	79	93	1	52	62	32	82	50	96	4	60	65	96	96	98	8	40	75	18	44	88	28	67	41	23	100	86	75	53	21	37	22	33	90	92	75	37	34	5	85	81	
70	36	59	44	80	60	50	95	82	27	23	49	74	27	67	36	63	72	2	49	22	19	35	96	69	71	82	52	69	39	52	97	86	56	5	44	63	9	2	87	79	9	17	76	84	1	35	82	35	48	88	0	74	87	82	24	17	73	61	85	83	79	8	28	78	17	41	95	66	87	55	95	28	73	90	87	35	24	94	29	15	52	32	82	43	28	6	67	60	99	41	77	48	60	12	77	38	60	2	68	56	22	16	92	51	28	92	88	42	60	21	57	65	41	9	22	47	91	99	28	
92	22	88	19	76	22	65	46	38	91	59	80	48	10	78	63	73	51	12	1	34	51	87	58	15	54	79	35	49	71	4	67	19	70	39	45	13	36	51	32	51	7	2	49	34	12	86	68	11	43	61	74	0	34	20	76	25	26	45	95	78	73	92	24	76	37	79	63	16	62	77	58	77	82	72	20	53	22	51	62	71	55	68	9	52	5	80	26	65	38	34	51	80	58	10	75	36	74	23	24	46	78	34	86	85	56	52	78	86	33	62	80	97	62	68	74	23	76	20	58	
87	65	95	11	59	95	80	84	87	14	29	70	66	14	48	53	36	28	60	72	28	54	58	50	22	15	89	7	31	83	46	74	4	51	91	57	29	9	98	5	23	82	13	34	80	15	11	23	53	56	69	87	34	0	56	31	43	22	74	13	76	58	26	57	36	42	7	94	2	77	65	91	40	65	100	95	18	51	89	57	45	49	32	31	46	78	15	82	36	42	89	7	19	50	50	77	47	19	90	15	57	2	97	11	60	7	46	43	31	34	95	22	72	9	43	99	100	88	81	94	
32	78	66	55	10	93	87	99	50	12	19	13	44	62	51	94	37	38	11	45	6	29	24	38	47	95	9	46	10	15	38	34	84	15	64	75	67	32	84	45	84	49	71	54	90	24	95	2	95	14	52	82	20	56	0	93	93	32	15	32	27	100	11	73	5	100	92	71	3	16	32	48	13	17	93	77	27	18	71	38	83	98	19	84	32	19	99	78	47	49	25	41	37	23	73	72	73	13	21	48	22	14	3	25	82	76	41	32	60	87	80	77	19	74	43	40	24	84	89	68	
22	83	97	96	67	88	3	66	84	56	5	55	34	66	94	22	39	62	76	89	21	27	71	25	51	56	69	96	57	51	64	37	57	6	97	99	96	22	29	21	50	11	3	14	83	53	55	84	25	33	70	24	76	31	93	0	62	89	6	4	64	27	30	26	47	12	74	92	40	77	63	61	64	32	92	36	70	53	15	11	85	30	68	34	11	89	21	89	48	82	1	44	59	9	86	25	70	89	40	7	9	10	80	5	97	65	29	29	29	93	74	39	36	55	33	72	76	69	10	51	
21	35	91	39	69	12	26	67	26	96	71	80	40	97	14	97	2	26	19	84	28	90	23	9	7	64	16	29	95	24	48	36	87	52	51	83	82	69	92	87	86	38	62	85	39	62	55	29	72	53	89	17	25	43	93	62	0	3	28	66	85	84	25	97	47	44	41	46	94	81	48	87	94	70	62	17	83	77	6	48	12	46	88	26	85	12	54	100	80	9	2	70	14	61	86	56	15	15	76	1	19	79	8	75	42	27	51	27	71	25	17	90	96	9	71	7	41	39	89	100	
75	77	40	93	12	15	43	6	21	5	38	6	50	76	93	96	96	84	11	48	69	55	94	25	29	28	81	18	23	97	9	8	83	94	87	76	17	38	48	81	2	31	95	71	66	60	7	51	64	40	83	73	26	22	32	89	3	0	50	3	85	92	21	55	29	47	5	24	5	23	15	97	41	96	15	32	1	43	27	90	74	83	6	38	20	89	72	89	20	41	15	40	33	88	89	97	45	12	37	27	49	46	83	29	81	99	28	1	56	97	56	57	48	99	6	69	92	92	78	58	
