150
94	74	77	65	5	76	40	10	40	83	22	79	57	67	0	10	83	20	48	46	34	17	17	41	44	11	39	86	63	91	59	57	3	80	42	12	20	78	18	68	26	19	49	70	100	20	84	92	41	95	34	91	80	29	13	35	60	31	40	85	23	44	2	23	78	37	97	1	29	95	78	7	99	21	69	58	37	19	32	16	96	34	52	18	95	18	3	60	45	40	28	12	31	63	64	46	62	93	45	8	4	49	40	60	87	61	95	90	34	57	43	76	10	62	60	55	20	55	18	8	85	47	38	19	54	69	74	71	45	97	61	97	64	68	51	85	81	22	35	75	25	89	74	34	100	21	15	79	89	22	
1	20	63	89	78	20	20	16	30	10	8	62	8	8	10	0	51	100	11	49	47	39	24	86	16	4	5	21	94	85	97	80	12	65	20	9	3	31	75	9	4	9	67	75	23	5	75	65	50	83	39	56	71	10	41	10	29	11	60	53	100	59	55	85	50	13	62	46	16	92	53	47	70	50	58	74	60	29	47	1	18	65	32	36	1	23	69	5	14	55	52	4	6	56	58	19	50	100	46	77	37	66	85	100	32	32	32	52	41	96	71	18	20	18	36	43	33	39	40	70	26	61	100	36	52	23	90	53	20	30	56	65	68	39	37	40	9	59	39	35	23	89	49	8	7	75	14	51	41	4	
86	11	57	77	89	41	81	81	90	12	79	97	24	18	83	51	0	82	78	46	12	8	31	15	84	67	64	55	63	64	59	49	77	35	2	42	64	38	29	74	72	80	62	92	95	43	86	3	37	23	1	77	88	59	58	47	43	37	64	15	60	54	63	97	92	45	32	62	42	5	30	96	22	95	14	6	35	81	26	71	6	91	83	80	66	91	72	7	49	48	1	77	72	27	33	4	2	22	72	30	13	100	88	36	58	60	94	78	42	37	72	74	20	78	72	7	12	19	83	60	93	48	94	13	80	33	13	97	77	62	39	21	61	63	70	48	80	2	39	19	96	35	43	11	2	45	15	1	93	75	
52	53	7	42	41	77	45	17	35	56	28	39	99	21	20	100	82	0	85	81	48	50	97	82	26	37	63	17	60	53	17	44	99	18	63	93	97	17	57	6	69	83	77	59	53	78	34	63	34	7	91	51	92	96	100	5	12	19	98	7	8	55	26	26	66	37	44	70	63	65	56	35	30	2	68	98	83	71	83	80	21	80	5	58	91	64	32	21	6	44	55	20	88	20	57	52	31	8	73	24	13	74	15	93	6	30	25	19	50	42	23	69	5	36	47	29	13	64	57	99	67	90	90	84	44	40	72	98	89	67	98	34	56	36	83	25	57	21	48	19	21	17	81	33	26	40	25	36	76	70	
35	37	14	34	61	62	1	50	94	51	69	87	91	88	48	11	78	85	0	43	95	47	19	75	98	68	99	1	99	96	3	86	25	82	7	80	98	32	41	89	1	9	10	23	37	93	1	30	89	42	57	25	56	98	74	74	2	29	85	77	80	72	82	90	60	58	11	26	41	14	12	51	10	73	79	19	32	69	45	12	1	50	28	44	87	96	46	66	81	74	82	3	52	66	54	19	45	96	5	81	1	75	33	60	65	81	71	38	95	50	13	37	3	85	57	77	15	82	45	21	87	92	42	53	24	17	53	63	89	53	7	72	55	20	84	58	91	46	70	24	94	25	98	58	57	10	83	69	28	56	
26	18	12	39	89	89	28	60	52	8	51	81	64	20	46	49	46	81	43	0	26	57	19	21	14	37	91	97	93	38	46	64	6	97	99	79	32	78	56	95	60	53	20	77	71	14	67	97	6	71	36	44	97	83	78	75	44	100	74	3	72	10	8	9	55	58	56	47	91	36	99	64	89	41	22	54	19	99	50	99	62	2	5	72	46	58	12	82	50	26	49	61	36	29	10	13	4	92	71	9	56	67	69	1	69	3	71	61	16	91	58	14	19	17	27	23	9	64	68	8	42	99	51	94	48	5	57	43	39	39	47	15	7	65	21	99	12	60	100	33	81	91	18	16	77	9	83	46	38	31	
25	74	5	41	12	76	17	52	72	64	58	85	25	40	34	47	12	48	95	26	0	74	39	2	43	4	15	84	28	100	15	38	42	13	8	36	36	16	97	66	72	29	34	14	83	66	25	100	6	81	79	37	48	95	34	5	81	62	70	4	42	92	22	87	50	84	61	88	77	25	76	39	63	1	21	35	7	12	40	88	40	48	61	90	55	39	98	94	42	58	30	51	49	29	99	65	80	37	4	85	72	25	30	7	65	84	48	75	86	69	69	70	47	5	53	61	76	85	14	79	27	63	96	15	100	50	62	52	82	3	3	4	57	68	33	15	41	39	62	85	34	64	100	8	62	63	49	2	23	22	
82	11	93	42	43	65	47	3	49	48	58	4	16	71	17	39	8	50	47	57	74	0	10	3	65	59	63	72	30	96	72	92	49	39	78	33	19	9	1	33	64	82	72	62	81	27	66	63	62	91	68	42	63	45	59	70	67	26	19	76	32	86	100	97	4	25	47	13	35	48	29	3	38	52	16	19	44	62	10	96	23	80	26	27	81	23	43	20	36	1	84	96	18	13	26	75	45	32	56	30	33	94	57	95	39	82	57	20	63	82	88	66	61	15	32	87	81	31	29	25	83	44	71	56	52	8	14	70	70	89	13	22	61	91	69	83	47	59	91	41	93	39	33	64	60	67	25	32	23	22	
7	34	59	58	40	63	29	66	29	70	68	25	37	7	17	24	31	97	19	19	39	10	0	86	89	57	70	51	56	17	44	37	22	48	47	52	39	87	26	61	33	78	96	39	11	80	60	56	16	71	1	69	24	83	20	36	80	74	88	96	17	19	36	10	71	83	15	3	51	67	96	42	51	47	97	16	72	86	46	13	9	20	73	29	38	60	56	6	35	22	29	3	69	44	37	97	89	87	29	94	41	40	1	32	36	79	53	34	82	28	72	41	30	65	26	56	97	71	35	72	20	20	14	95	66	73	43	3	49	99	75	39	41	35	84	25	56	30	48	66	47	10	19	82	37	3	65	2	43	88	
27	88	25	88	86	71	56	70	1	19	20	99	52	54	41	86	15	82	75	21	2	3	86	0	4	55	100	66	58	60	34	33	21	47	85	72	72	92	98	64	29	99	75	96	60	79	93	56	43	31	81	33	81	47	99	67	16	18	76	54	30	47	59	42	84	94	66	22	90	92	46	31	93	5	25	40	18	69	22	5	7	53	46	93	59	96	69	52	66	37	10	49	58	31	36	34	11	82	97	69	58	44	96	52	40	44	70	64	13	25	24	91	15	98	52	53	7	52	73	39	55	33	68	55	25	16	40	35	31	65	77	5	63	47	8	2	41	90	6	70	91	66	34	60	12	89	47	22	24	44	
14	50	30	89	73	28	78	41	74	75	3	77	42	24	44	16	84	26	98	14	43	65	89	4	0	15	11	59	5	9	75	7	35	37	51	71	74	69	90	82	93	94	42	77	66	61	35	88	72	72	49	50	62	47	48	30	63	47	73	25	61	28	87	37	83	34	11	72	18	7	87	82	6	14	16	99	37	95	99	1	52	70	45	20	34	1	43	74	61	1	13	45	26	19	1	39	80	23	98	14	52	22	29	56	3	77	92	36	13	68	78	13	72	80	58	23	96	87	27	60	18	30	39	85	31	41	66	93	10	80	14	48	4	10	20	20	27	73	22	88	85	73	19	70	35	66	82	98	53	50	
99	50	71	33	82	48	30	10	86	41	88	10	88	78	11	4	67	37	68	37	4	59	57	55	15	0	87	79	79	96	82	78	20	86	34	69	86	93	45	3	55	30	32	45	18	7	9	30	17	32	11	33	62	44	66	26	87	39	48	52	11	48	92	7	17	42	56	30	47	70	100	46	56	80	9	27	77	4	83	10	58	35	74	97	43	10	78	63	24	92	70	55	14	83	67	22	91	33	94	94	62	32	75	86	43	51	62	91	67	66	86	86	27	72	36	7	25	44	38	4	40	23	53	19	49	79	32	83	85	47	6	38	57	13	82	38	24	3	8	13	44	47	83	19	28	29	25	38	52	6	
40	92	91	80	7	29	36	68	19	99	3	48	91	22	39	5	64	63	99	91	15	63	70	100	11	87	0	54	17	13	70	61	100	35	66	27	59	24	4	57	29	26	2	56	59	24	93	100	28	61	17	93	48	74	93	41	48	29	41	85	48	41	75	33	15	88	50	47	22	75	24	79	23	89	100	51	80	42	43	55	29	65	26	54	50	20	83	15	25	55	75	81	78	64	45	75	100	21	61	74	87	54	91	12	38	89	57	41	70	59	42	4	32	96	9	56	12	38	17	56	46	58	82	72	2	64	16	97	18	5	38	74	79	17	58	92	44	70	38	83	77	61	46	6	80	27	13	12	92	40	
3	21	74	82	4	81	47	12	89	88	41	78	15	92	86	21	55	17	1	97	84	72	51	66	59	79	54	0	46	72	47	95	52	47	82	39	27	12	54	40	5	68	25	1	71	30	37	36	28	60	84	54	76	24	1	85	4	50	90	87	50	39	15	49	27	77	58	96	48	35	51	22	1	32	62	53	47	39	38	83	54	38	52	82	82	27	52	66	97	22	48	47	13	4	3	100	94	92	43	20	46	88	46	8	16	90	69	1	67	35	90	40	63	67	80	3	50	19	13	55	20	64	11	34	79	21	82	53	56	34	93	41	89	25	26	50	85	57	63	46	77	70	30	59	53	57	9	87	30	76	
34	20	15	65	94	43	92	39	39	6	57	82	40	24	63	94	63	60	99	93	28	30	56	58	5	79	17	46	0	19	2	17	99	69	10	96	8	81	11	35	36	99	2	46	71	8	58	28	99	3	39	23	68	14	90	99	98	54	82	4	37	99	85	84	4	18	46	76	22	55	38	66	86	65	88	79	22	32	42	82	70	55	72	16	84	25	11	29	35	4	78	55	88	68	8	29	44	94	22	27	59	49	22	65	20	1	65	53	10	93	5	29	7	92	86	32	15	4	93	83	99	55	81	62	75	3	70	13	64	7	35	62	78	31	20	100	65	20	8	32	3	12	43	2	5	96	28	46	93	46	
25	32	51	51	96	39	88	1	29	28	30	72	31	3	91	85	64	53	96	38	100	96	17	60	9	96	13	72	19	0	37	21	12	10	38	7	19	36	35	74	3	8	56	19	17	60	11	87	31	81	5	13	72	100	49	17	42	87	26	68	18	76	38	83	76	46	10	33	76	22	23	37	16	23	69	75	74	85	4	22	84	82	21	22	58	58	10	39	84	60	20	69	30	2	84	89	16	14	68	84	37	9	19	7	10	17	35	35	26	81	70	53	41	59	35	21	74	77	6	46	49	52	95	57	100	95	95	79	76	7	28	4	36	2	38	70	82	61	29	5	45	13	73	76	74	61	67	100	97	10	
55	8	67	38	98	88	42	55	68	22	8	100	13	72	59	97	59	17	3	46	15	72	44	34	75	82	70	47	2	37	0	50	36	43	39	46	36	42	79	16	73	88	56	50	69	67	61	84	32	80	4	99	55	47	100	73	36	38	4	18	53	14	29	77	51	22	4	14	10	34	76	22	40	35	2	43	51	35	5	94	43	72	33	46	88	11	23	95	91	47	83	99	2	12	29	87	53	100	39	49	48	93	87	13	98	23	24	54	59	44	79	31	73	13	9	73	7	23	17	18	54	95	99	34	37	78	34	9	16	8	42	18	52	74	83	90	49	6	11	48	63	2	47	19	37	76	99	68	14	73	
63	35	10	20	28	46	11	98	37	90	93	64	50	66	57	80	49	44	86	64	38	92	37	33	7	78	61	95	17	21	50	0	12	54	14	67	91	56	81	9	22	30	34	61	50	58	55	99	13	8	39	61	59	95	36	88	100	47	2	90	16	28	40	82	21	44	13	99	44	12	54	65	62	2	78	32	14	91	89	94	64	55	38	19	67	17	15	84	86	93	50	1	40	28	53	82	54	55	73	15	45	26	40	14	49	70	72	77	15	48	23	57	66	12	88	30	80	42	34	72	78	36	76	9	30	88	17	100	11	47	33	90	59	98	27	23	96	73	20	8	52	37	51	86	83	90	55	28	13	44	
70	28	2	49	100	41	8	71	15	8	10	4	25	46	3	12	77	99	25	6	42	49	22	21	35	20	100	52	99	12	36	12	0	95	41	4	77	28	36	82	72	28	74	79	13	80	54	22	45	99	1	50	47	10	52	91	15	39	81	100	25	18	39	59	77	32	14	51	50	34	88	70	93	50	6	7	36	84	89	77	90	4	21	5	20	78	94	8	77	46	52	25	50	37	1	49	37	79	53	96	82	38	91	71	2	43	69	31	96	64	64	13	70	26	97	17	85	76	39	84	35	67	37	57	92	56	79	20	34	99	20	74	30	32	59	40	100	35	7	78	69	20	66	85	99	45	41	36	61	4	
39	77	98	86	56	35	98	13	51	3	41	7	61	87	80	65	35	18	82	97	13	39	48	47	37	86	35	47	69	10	43	54	95	0	4	79	77	64	18	85	7	98	20	88	54	55	17	10	72	93	89	3	97	87	67	68	24	4	41	94	71	42	75	27	61	46	72	20	36	28	73	24	11	73	62	36	64	13	78	52	58	43	68	60	15	21	99	42	24	12	79	15	90	27	17	89	27	67	34	48	92	83	55	79	17	5	55	93	5	32	43	39	92	55	2	20	90	30	89	36	98	28	66	61	3	81	61	71	97	13	41	6	31	21	51	10	64	64	44	26	68	8	90	3	9	22	17	67	64	3	
49	58	56	12	83	78	7	47	17	11	60	12	67	59	42	20	2	63	7	99	8	78	47	85	51	34	66	82	10	38	39	14	41	4	0	58	37	29	80	100	20	74	13	33	16	3	50	26	47	23	62	87	72	53	7	89	44	49	1	97	98	69	42	90	20	95	94	34	62	1	49	69	87	71	65	30	58	35	88	13	99	79	62	21	37	46	2	70	30	60	67	46	1	32	41	53	80	51	93	13	14	58	61	15	66	46	79	87	17	51	57	42	61	24	41	86	42	69	69	22	73	26	66	55	83	83	17	58	14	78	87	90	22	37	29	64	67	28	62	74	10	67	31	77	73	24	19	14	79	74	
30	29	26	55	94	85	29	71	99	40	32	54	43	63	12	9	42	93	80	79	36	33	52	72	71	69	27	39	96	7	46	67	4	79	58	0	45	99	4	46	86	81	33	100	56	76	35	66	23	71	42	5	10	98	39	57	53	29	9	25	4	61	84	29	48	9	59	39	44	7	60	97	52	47	38	94	92	65	62	87	59	26	13	90	46	15	9	15	58	65	41	31	19	100	18	95	13	42	91	42	68	7	53	5	50	83	4	66	75	67	88	51	74	96	71	81	63	36	7	100	48	94	91	88	95	12	70	24	92	95	3	19	63	10	2	36	33	19	27	82	68	83	45	20	84	25	10	61	31	100	
95	2	93	7	14	85	61	55	22	56	98	67	13	41	20	3	64	97	98	32	36	19	39	72	74	86	59	27	8	19	36	91	77	77	37	45	0	73	51	91	32	38	89	42	70	77	35	38	74	14	100	95	86	100	6	22	56	32	33	19	61	40	61	5	28	7	10	40	1	88	89	23	98	15	57	15	69	50	81	32	32	36	79	11	17	46	37	99	66	63	76	56	4	22	59	17	90	73	69	61	17	4	41	12	14	46	12	82	23	6	3	85	89	70	12	2	13	49	99	18	89	91	90	27	70	78	4	32	64	34	5	13	81	48	19	90	74	46	98	31	30	73	50	76	96	8	77	50	96	88	
37	96	88	99	10	13	28	8	40	37	25	94	75	91	78	31	38	17	32	78	16	9	87	92	69	93	24	12	81	36	42	56	28	64	29	99	73	0	8	58	69	9	87	56	1	73	3	30	40	46	14	98	13	24	7	57	71	87	92	30	79	14	82	51	83	33	56	46	79	88	18	2	53	68	71	55	94	6	69	19	79	54	56	35	17	74	70	10	5	34	29	96	6	38	1	85	76	18	84	34	61	77	39	32	22	77	11	48	33	58	32	76	76	26	16	56	84	79	19	79	75	7	38	95	7	24	93	53	72	58	98	70	28	58	14	59	32	68	66	44	18	44	63	11	1	53	41	77	96	66	
70	71	92	11	64	99	14	23	39	63	90	32	28	28	18	75	29	57	41	56	97	1	26	98	90	45	4	54	11	35	79	81	36	18	80	4	51	8	0	6	61	23	81	13	44	26	61	53	97	75	78	56	94	50	76	8	63	71	96	93	97	4	57	46	61	52	19	76	62	79	29	32	49	55	61	40	40	94	76	18	92	89	22	85	62	52	14	88	20	67	9	42	48	36	61	42	71	6	66	88	59	54	8	40	37	48	70	67	61	32	74	75	10	53	57	66	47	46	65	6	6	79	13	27	50	74	31	26	75	3	23	45	29	93	48	18	51	50	93	73	4	44	62	84	87	12	43	81	67	28	
44	65	26	94	31	79	15	16	10	47	45	16	30	38	68	9	74	6	89	95	66	33	61	64	82	3	57	40	35	74	16	9	82	85	100	46	91	58	6	0	60	54	97	76	33	88	73	34	12	14	79	55	13	71	18	83	37	67	49	76	2	25	82	54	25	53	63	15	65	69	91	49	40	41	69	58	24	27	71	84	59	71	54	45	14	23	19	38	98	98	89	84	60	26	86	42	23	67	39	7	31	34	40	15	52	82	26	65	92	74	11	44	65	36	99	58	62	84	9	88	68	67	26	28	92	69	91	3	51	89	49	15	4	37	12	12	17	42	8	5	73	20	8	89	2	61	52	83	18	98	
43	1	16	97	86	70	25	96	93	51	68	76	30	69	26	4	72	69	1	60	72	64	33	29	93	55	29	5	36	3	73	22	72	7	20	86	32	69	61	60	0	78	14	54	43	15	1	73	76	91	90	82	96	62	58	41	73	24	21	63	23	88	22	24	86	64	12	9	78	44	78	66	38	68	88	37	5	78	67	39	99	25	39	63	70	79	95	53	26	41	1	25	79	32	31	24	19	58	29	70	64	43	35	13	3	33	66	40	41	66	26	20	80	49	10	47	13	94	23	13	81	10	6	80	42	14	49	83	95	90	40	78	2	45	20	60	57	15	91	28	23	67	77	98	29	67	43	29	33	8	
43	75	100	26	71	90	86	15	49	16	88	47	1	15	19	9	80	83	9	53	29	82	78	99	94	30	26	68	99	8	88	30	28	98	74	81	38	9	23	54	78	0	10	13	77	94	34	11	82	64	64	58	19	36	65	29	25	14	35	94	57	33	25	37	64	29	98	13	45	35	38	10	48	50	56	4	86	39	79	43	89	52	68	39	21	60	43	94	44	46	50	96	86	23	50	10	55	36	27	98	93	21	42	98	60	15	1	95	41	72	47	7	59	76	52	70	32	6	67	86	79	69	3	37	60	36	3	68	33	5	77	9	63	9	92	44	45	30	52	53	36	37	35	40	66	2	50	51	69	66	
59	49	75	56	13	51	41	91	50	50	90	89	5	27	49	67	62	77	10	20	34	72	96	75	42	32	2	25	2	56	56	34	74	20	13	33	89	87	81	97	14	10	0	85	92	62	11	6	78	51	10	71	34	45	14	64	25	41	3	12	68	57	57	22	67	62	58	22	58	100	61	24	4	18	48	29	5	38	65	41	3	64	24	32	9	51	80	71	83	75	83	78	40	30	55	59	16	64	43	46	12	24	13	47	84	90	13	83	61	30	21	55	23	62	14	44	100	23	79	56	78	72	50	49	57	75	12	47	41	24	84	61	63	83	90	59	93	57	95	54	99	2	72	67	3	6	92	57	88	42	
80	86	45	26	29	59	53	71	99	48	21	13	48	43	70	75	92	59	23	77	14	62	39	96	77	45	56	1	46	19	50	61	79	88	33	100	42	56	13	76	54	13	85	0	24	73	95	72	82	79	38	49	88	42	1	49	17	8	78	96	84	99	96	56	87	36	67	3	39	2	34	47	23	5	61	35	25	19	41	3	12	66	97	51	71	100	17	3	66	15	34	31	87	17	80	46	94	71	58	20	12	84	97	1	85	76	46	42	24	22	17	94	85	67	62	61	49	16	97	87	67	62	78	32	27	27	89	19	66	92	68	89	45	9	63	12	39	44	15	12	64	85	14	32	59	90	2	35	10	19	
38	88	55	29	13	9	9	71	86	41	100	63	56	92	100	23	95	53	37	71	83	81	11	60	66	18	59	71	71	17	69	50	13	54	16	56	70	1	44	33	43	77	92	24	0	76	88	5	84	35	88	60	14	29	28	41	82	100	23	57	76	29	53	97	35	78	40	16	78	77	33	48	94	89	10	38	77	11	95	50	35	100	66	10	66	22	52	2	83	31	45	67	86	47	87	84	99	84	98	54	7	14	42	43	97	6	33	21	94	49	50	84	21	14	79	33	43	52	99	84	81	49	59	61	12	60	78	42	66	92	38	85	49	84	29	51	65	41	92	40	41	31	67	41	35	85	50	50	72	60	
43	48	1	32	47	4	74	4	50	23	90	83	59	6	20	5	43	78	93	14	66	27	80	79	61	7	24	30	8	60	67	58	80	55	3	76	77	73	26	88	15	94	62	73	76	0	6	69	57	45	78	54	27	36	47	29	25	67	57	77	84	8	65	98	51	24	28	13	64	52	46	35	24	100	79	79	50	46	4	88	75	51	93	62	78	100	13	16	47	48	94	2	60	61	43	55	31	93	52	22	73	65	85	64	22	20	82	41	82	29	53	89	83	44	76	1	44	68	52	58	26	49	70	92	65	12	53	10	97	56	24	13	85	82	46	74	47	76	48	21	34	89	5	68	21	36	7	83	76	11	
